dataset,split,example_idx,setup_id,batch_idx,annotator_id,status,start,end,annotator_group
t2t,test,114,claim-13-lotnlggemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,114,claim-20-lotnlgllama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,114,claim-10-lotnlgqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,114,claim-21-attention,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,114,claim-2-lotnlgdeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,114,claim-4-lotnlgdeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,114,claim-11-lotnlggemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,114,claim-19-lotnlgllama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,114,claim-12-lotnlggemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,114,claim-16-lotnlgllama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-1-freshtabqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-16-freshtabllama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-15-freshtabgemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-9-freshtabdeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-7-freshtabdeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-4-freshtabqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-6-freshtabdeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-14-freshtabgemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-13-freshtabgemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-17-freshtabllama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-10-freshtabdeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-21-attention,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-18-freshtabllama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-19-freshtabllama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-2-freshtabqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-12-freshtabgemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-8-freshtabdeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-20-freshtabllama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-3-freshtabqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-11-freshtabgemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,115,claim-5-freshtabqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-9-diverseqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-1-diversegemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-8-diverseqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-21-attention,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-12-diversedeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-2-diversegemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-5-diversegemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-10-diverseqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-18-diversellama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-13-diversedeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-19-diversellama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-11-diversedeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-16-diversellama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-3-diversegemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-20-diversellama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-17-diversellama,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-15-diversedeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-14-diversedeepseek,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-7-diverseqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-6-diverseqwen,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,116,claim-4-diversegemma,38,6101bcb1b6f73b8138d66252,finished,1752766211.0,1752771572.0,0
t2t,test,117,claim-9-lotnlgqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-21-attention,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-1-lotnlgdeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-12-lotnlggemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-16-lotnlgllama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-10-lotnlgqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-19-lotnlgllama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-15-lotnlggemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-14-lotnlggemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-8-lotnlgqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-13-lotnlggemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-20-lotnlgllama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-6-lotnlgqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-3-lotnlgdeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-11-lotnlggemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-17-lotnlgllama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-7-lotnlgqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-5-lotnlgdeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-2-lotnlgdeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-4-lotnlgdeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,117,claim-18-lotnlgllama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-3-freshtabqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-12-freshtabgemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-11-freshtabgemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-1-freshtabqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-19-freshtabllama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-9-freshtabdeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-21-attention,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-8-freshtabdeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-7-freshtabdeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-6-freshtabdeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-17-freshtabllama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-20-freshtabllama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-2-freshtabqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-14-freshtabgemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-13-freshtabgemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-16-freshtabllama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-4-freshtabqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-5-freshtabqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-15-freshtabgemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-18-freshtabllama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,118,claim-10-freshtabdeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-13-diversedeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-11-diversedeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-17-diversellama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-8-diverseqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-1-diversegemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-4-diversegemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-7-diverseqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-12-diversedeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-18-diversellama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-2-diversegemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-6-diverseqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-3-diversegemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-19-diversellama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-16-diversellama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-5-diversegemma,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-20-diversellama,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-15-diversedeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-21-attention,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-10-diverseqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-14-diversedeepseek,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,119,claim-9-diverseqwen,39,676191c90a2f4ed117de625d,finished,1752857129.0,1752859310.0,0
t2t,test,120,claim-11-lotnlggemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-8-lotnlgqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-3-lotnlgdeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-19-lotnlgllama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-21-attention,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-16-lotnlgllama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-9-lotnlgqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-12-lotnlggemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-4-lotnlgdeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-15-lotnlggemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-2-lotnlgdeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-20-lotnlgllama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-7-lotnlgqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-6-lotnlgqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-17-lotnlgllama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-5-lotnlgdeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-10-lotnlgqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-13-lotnlggemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-1-lotnlgdeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-18-lotnlgllama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,120,claim-14-lotnlggemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-18-freshtabllama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-10-freshtabdeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-9-freshtabdeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-6-freshtabdeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-4-freshtabqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-19-freshtabllama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-3-freshtabqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-5-freshtabqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-16-freshtabllama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-21-attention,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-13-freshtabgemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-20-freshtabllama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-2-freshtabqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-8-freshtabdeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-12-freshtabgemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-17-freshtabllama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-14-freshtabgemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-11-freshtabgemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-1-freshtabqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-15-freshtabgemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,121,claim-7-freshtabdeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-14-diversedeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-21-attention,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-4-diversegemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-15-diversedeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-19-diversellama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-3-diversegemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-8-diverseqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-16-diversellama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-6-diverseqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-20-diversellama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-17-diversellama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-5-diversegemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-7-diverseqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-11-diversedeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-2-diversegemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-1-diversegemma,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-10-diverseqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-18-diversellama,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-13-diversedeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-9-diverseqwen,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,122,claim-12-diversedeepseek,40,67ad2a2a71895bd3ece87c4d,finished,1752832989.0,1752836587.0,0
t2t,test,123,claim-13-lotnlggemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-19-lotnlgllama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-5-lotnlgdeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-6-lotnlgqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-7-lotnlgqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-10-lotnlgqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-18-lotnlgllama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-2-lotnlgdeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-21-attention,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-12-lotnlggemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-17-lotnlgllama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-11-lotnlggemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-8-lotnlgqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-16-lotnlgllama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-4-lotnlgdeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-20-lotnlgllama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-15-lotnlggemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-3-lotnlgdeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-14-lotnlggemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-9-lotnlgqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,123,claim-1-lotnlgdeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-21-attention,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-8-freshtabdeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-11-freshtabgemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-1-freshtabqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-3-freshtabqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-2-freshtabqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-10-freshtabdeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-19-freshtabllama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-17-freshtabllama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-9-freshtabdeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-15-freshtabgemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-6-freshtabdeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-20-freshtabllama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-14-freshtabgemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-18-freshtabllama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-13-freshtabgemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-16-freshtabllama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-4-freshtabqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-7-freshtabdeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-12-freshtabgemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,124,claim-5-freshtabqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-3-diversegemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-1-diversegemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-5-diversegemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-11-diversedeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-4-diversegemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-15-diversedeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-12-diversedeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-19-diversellama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-20-diversellama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-17-diversellama,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-2-diversegemma,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-10-diverseqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-7-diverseqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-21-attention,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-13-diversedeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-8-diverseqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-14-diversedeepseek,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
t2t,test,125,claim-6-diverseqwen,41,67803a05b60a2727e9fa85b4,finished,1752833053.0,1752837716.0,0
